"date","manner_of_death","armed","age","gender","race","state","signs_of_mental_illness","threat_level","flee","body_camera","longitude","latitude","year"
2019-12-20,"shot","gun",61,"M",1,"NC","False","attack","Not fleeing","False",-80.214,36.093,"2019"
2019-12-20,"shot and Tasered","Taser",25,"M",1,"AZ","False","attack","Not fleeing","False",-111.926,33.434,"2019"
2019-12-21,"shot","gun",40,"M",0,"UT","False","attack","Car","False",-110.712,39.074,"2019"
2019-12-21,"shot","shovel",26,"M",0,"GA","False","attack","Foot","False",-85.093,33.618,"2019"
2019-12-21,"shot","knife",57,"M",0,"NY","True","attack","Not fleeing","False",-76.498,42.437,"2019"
2019-12-21,"shot","gun",57,"M",0,"IN","True","other","Not fleeing","False",-87.571,37.972,"2019"
2019-12-22,"shot","gun",24,"M",1,"PA","False","attack","Foot","False",-79.882,40.442,"2019"
2019-12-22,"shot","gun",34,"M",0,"CA","False","attack","Not fleeing","False",-122.387,40.577,"2019"
2019-12-22,"shot","unknown weapon",46,"M",1,"MS","False","other","Other","False",-89.378,31.321,"2019"
2019-12-23,"shot","gun and vehicle",38,"M",0,"AZ","False","attack","Car","False",-112.226,33.476,"2019"
2019-12-23,"shot","gun",24,"M",0,"AR","True","attack","Not fleeing","False",-92.526,34.604,"2019"
2019-12-23,"shot","gun",34,"M",0,"TX","False","other","Car","False",-98.504,29.387,"2019"
2019-12-24,"shot","gun",65,"M",0,"FL","True","attack","Not fleeing","True",-81.27,28.89,"2019"
2019-12-24,"shot","gun",60,"M",1,"OK","False","attack","Car","False",-97.477,35.491,"2019"
2019-12-24,"shot","gun",56,"M",0,"MO","False","other","Not fleeing","False",-93.27,37.044,"2019"
2019-12-25,"shot","toy weapon",59,"F",0,"FL","True","attack","Not fleeing","False",-82.251,29.181,"2019"
2019-12-25,"shot","vehicle",23,"M",1,"GA","False","attack","Car","False",-84.509,33.632,"2019"
2019-12-26,"shot","gun",35,"M",0,"FL","True","attack","Not fleeing","False",-81.78,28.066,"2019"
2019-12-27,"shot","undetermined",42,"M",0,"UT","False","undetermined","Car","False",-111.979,41.192,"2019"
2019-12-27,"shot and Tasered","Taser",43,"M",0,"VA","False","attack","Not fleeing","False",-76.47,37.08,"2019"
2019-12-28,"shot","gun",52,"M",0,"TX","False","other","Foot","False",-95.391,29.718,"2019"
2019-12-28,"shot","unknown weapon",31,"M",0,"TN","False","attack","Not fleeing","False",-82.214,36.347,"2019"
2019-12-28,"shot","unknown weapon",27,"M",0,"CA","False","attack","Not fleeing","False",-118.985,35.395,"2019"
2019-12-28,"shot","knife",31,"M",0,"OH","True","attack","Not fleeing","True",-82.569,39.737,"2019"
2019-12-28,"shot","knife",34,"M",0,"CA","False","attack","Foot","False",-122.665,39.028,"2019"
2019-12-29,"shot","gun",29,"M",0,"SD","True","attack","Not fleeing","False",-103.203,44.046,"2019"
2019-12-29,"shot","chain",34,"M",0,"AK","False","other","Not fleeing","False",-134.582,58.381,"2019"
2019-12-30,"shot","gun",18,"M",1,"TX","False","attack","Other","False",-95.336,29.675,"2019"
2019-12-30,"shot","vehicle",51,"F",0,"KS","False","attack","Car","False",-97.226,37.657,"2019"
2019-12-30,"shot","vehicle",25,"M",0,"MO","False","attack","Car","False",-91.96,38.85,"2019"
2019-12-31,"shot","vehicle",37,"M",1,"MO","False","attack","Car","False",-90.661,38.677,"2019"
2019-12-31,"shot","gun",23,"M",1,"WA","False","attack","Not fleeing","False",-122.316,47.322,"2019"
2019-12-31,"shot","gun",57,"M",1,"NE","False","attack","Not fleeing","True",-95.947,41.292,"2019"
2019-12-31,"shot","gun",49,"M",0,"WV","False","attack","Foot","False",-81.791,38.42,"2019"
2020-01-01,"shot","gun",24,"M",0,"VA","False","other","Not fleeing","False",-76.875,38.1,"2020"
2020-01-01,"shot","gun",29,"M",0,"OR","True","attack","Not fleeing","True",-122.993,42.418,"2020"
2020-01-01,"shot","knife",20,"M",0,"CO","False","attack","Not fleeing","True",-105.03,39.7,"2020"
2020-01-01,"shot and Tasered","toy weapon",25,"M",0,"CA","True","attack","Not fleeing","False",-121.061,39.219,"2020"
2020-01-02,"shot","gun",26,"M",0,"MO","False","attack","Car","False",-94.345,39.404,"2020"
2020-01-02,"shot","gun",69,"M",0,"OR","True","attack","Not fleeing","False",-122.87,45.521,"2020"
2020-01-02,"shot","vehicle",26,"M",1,"NV","False","attack","Car","True",-115.188,36.24,"2020"
2020-01-02,"shot","gun",41,"M",0,"CA","False","attack","Car","True",-117.232,33.582,"2020"
2020-01-02,"shot","gun",31,"M",0,"IL","False","attack","Foot","False",-87.777,41.918,"2020"
2020-01-02,"shot and Tasered","knife",30,"M",0,"CT","False","attack","Not fleeing","True",-73.07,41.344,"2020"
2020-01-04,"shot and Tasered","knife",25,"M",1,"IL","False","other","Not fleeing","False",-87.561,41.752,"2020"
2020-01-05,"shot","gun",57,"M",0,"AL","False","attack","Not fleeing","False",-87.1,34.882,"2020"
2020-01-05,"shot","gun",17,"M",1,"FL","False","attack","Car","False",-81.687,30.372,"2020"
2020-01-05,"shot","knife",27,"M",1,"DE","True","other","Not fleeing","False",-75.438,38.917,"2020"
2020-01-05,"shot","gun",30,"M",0,"TX","False","attack","Foot","False",-101.902,33.509,"2020"
2020-01-05,"shot","gun",18,"M",1,"NV","True","other","Car","False",-119.762,39.556,"2020"
2020-01-05,"shot and Tasered","knife",50,"M",0,"OK","False","other","Not fleeing","False",-97.601,35.464,"2020"
2020-01-06,"shot","gun",21,"M",0,"NC","False","attack","Car","False",-79.757,35.628,"2020"
2020-01-06,"shot","gun",28,"M",0,"AZ","False","attack","Foot","False",-112.075,33.445,"2020"
2020-01-06,"shot","gun",28,"M",0,"NM","False","other","Not fleeing","False",-106.565,35.075,"2020"
2020-01-06,"shot","gun",25,"M",0,"CO","False","other","Car","True",-104.831,39.675,"2020"
2020-01-08,"shot","gun",34,"M",0,"MO","False","attack","Not fleeing","False",-90.627,37.776,"2020"
2020-01-09,"shot","gun",37,"M",1,"NY","False","attack","Foot","True",-73.984,40.726,"2020"
2020-01-09,"shot","gun",47,"M",1,"PA","True","attack","Not fleeing","False",-75.082,40.013,"2020"
2020-01-09,"shot and Tasered","hammer",34,"M",0,"AL","True","attack","Not fleeing","False",-88.229,30.762,"2020"
2020-01-10,"shot","vehicle",24,"M",0,"CA","False","attack","Car","False",-117.351,34.151,"2020"
2020-01-10,"shot and Tasered","unarmed",25,"M",0,"WA","False","other","Car","False",-117.422,47.72,"2020"
2020-01-12,"shot","gun",47,"M",0,"MO","False","attack","Car","False",-94.31,37.146,"2020"
2020-01-12,"shot","gun",52,"M",0,"CO","False","other","Not fleeing","False",-105.113,39.785,"2020"
2020-01-13,"shot","gun",29,"M",1,"IN","False","attack","Not fleeing","False",-87.368,41.597,"2020"
2020-01-13,"shot","vehicle",45,"M",0,"TX","False","attack","Not fleeing","False",-98.404,29.288,"2020"
2020-01-14,"shot","knife",51,"M",0,"FL","False","attack","Not fleeing","False",-82.01,28.981,"2020"
2020-01-15,"shot","knife",55,"M",1,"FL","False","attack","Not fleeing","True",-80.743,28.359,"2020"
2020-01-15,"shot","gun",35,"M",0,"MT","False","other","Not fleeing","False",-114.017,46.885,"2020"
2020-01-15,"shot","gun",50,"M",0,"NC","False","attack","Not fleeing","False",-81.531,36.344,"2020"
2020-01-15,"shot and Tasered","chair",47,"M",1,"GA","False","attack","Not fleeing","False",-83.994,33.935,"2020"
2020-01-16,"shot","gun",66,"M",0,"NV","False","other","Not fleeing","False",-119.163,38.986,"2020"
2020-01-16,"shot and Tasered","knife",19,"M",1,"CT","False","other","Car","True",-72.953,41.277,"2020"
2020-01-17,"shot","gun",19,"M",1,"GA","False","other","Car","False",-84.701,33.921,"2020"
2020-01-19,"shot","knife",43,"M",0,"FL","False","other","Not fleeing","False",-81.51,27.42,"2020"
2020-01-20,"shot","gun",57,"M",0,"CT","False","attack","Not fleeing","False",-72.995,41.545,"2020"
2020-01-20,"shot","gun",31,"M",0,"CA","False","other","Foot","False",-117.95,33.714,"2020"
2020-01-20,"shot","machete",41,"M",0,"AZ","True","other","Not fleeing","False",-111.766,34.857,"2020"
2020-01-20,"shot","gun",39,"M",0,"IN","False","other","Not fleeing","False",-86.871,40.402,"2020"
2020-01-21,"shot","gun",20,"M",1,"FL","False","other","Foot","False",-81.658,30.443,"2020"
2020-01-21,"shot","gun",32,"M",0,"WI","False","other","Not fleeing","False",-88.418,44.243,"2020"
2020-01-21,"shot and Tasered","meat cleaver",22,"M",1,"TX","True","attack","Not fleeing","False",-97.132,33.199,"2020"
2020-01-21,"shot and Tasered","knife",60,"M",0,"WA","False","attack","Not fleeing","False",-122.768,47.038,"2020"
2020-01-22,"shot","knife",40,"M",0,"CO","False","other","Not fleeing","False",-105.07,39.798,"2020"
2020-01-22,"shot","undetermined",34,"M",0,"OK","False","other","Car","False",-97.502,35.363,"2020"
2020-01-23,"shot","gun",22,"M",1,"GA","False","other","Foot","False",-81.089,32.057,"2020"
2020-01-23,"shot","vehicle",32,"M",1,"GA","False","attack","Car","False",-84.344,33.75,"2020"
2020-01-23,"shot","vehicle",32,"M",1,"NJ","False","attack","Car","False",-74.331,41.006,"2020"
2020-01-24,"shot","gun",27,"M",0,"TX","False","attack","Other","False",-100.462,31.463,"2020"
2020-01-24,"shot","gun",31,"M",0,"CA","False","attack","Foot","True",-117.08,32.736,"2020"
2020-01-24,"shot","gun",35,"F",0,"AL","True","attack","Not fleeing","False",-88.169,30.464,"2020"
2020-01-25,"shot","gun",19,"M",1,"CO","False","other","Car","False",-104.791,39.754,"2020"
2020-01-25,"shot","gun",34,"M",1,"OH","False","other","Foot","False",-83.026,39.989,"2020"
2020-01-27,"shot","unarmed",43,"M",1,"MD","False","attack","Not fleeing","False",-76.962,38.815,"2020"
2020-01-27,"shot","gun",43,"M",0,"MD","True","attack","Not fleeing","False",-76.404,38.213,"2020"
2020-01-28,"shot","knife",27,"M",0,"AZ","True","attack","Not fleeing","False",-111.926,33.488,"2020"
2020-01-28,"shot","gun",39,"M",0,"AZ","False","attack","Not fleeing","False",-110.998,32.178,"2020"
2020-01-28,"shot","vehicle",37,"M",0,"KY","False","attack","Not fleeing","False",-82.566,37.233,"2020"
2020-01-29,"shot","unarmed",20,"M",1,"NC","False","attack","Foot","False",-79.386,36.078,"2020"
2020-01-29,"shot","gun",34,"M",0,"NY","True","attack","Not fleeing","False",-75.385,42.1,"2020"
2020-01-29,"shot","gun",32,"M",0,"AK","False","attack","Foot","False",-151.38,60.325,"2020"
2020-01-30,"shot","gun",41,"M",0,"OH","False","attack","Not fleeing","False",-81.744,39.191,"2020"
2020-01-30,"shot","gun",15,"M",1,"OH","False","attack","Not fleeing","False",-82.913,39.972,"2020"
2020-01-30,"shot","toy weapon",52,"M",1,"NC","True","attack","Foot","True",-78.707,35.861,"2020"
2020-01-30,"shot","gun",29,"M",1,"MO","False","attack","Foot","False",-94.547,39.003,"2020"
2020-02-01,"shot","vehicle",53,"M",1,"MS","False","other","Not fleeing","False",-89.054,30.383,"2020"
2020-02-01,"shot","gun",24,"M",0,"FL","False","attack","Not fleeing","False",-82.487,28.501,"2020"
2020-02-01,"shot","gun",41,"M",1,"FL","False","attack","Not fleeing","False",-81.862,26.615,"2020"
2020-02-02,"shot","gun",17,"M",1,"WI","False","attack","Foot","False",-88.045,43.064,"2020"
2020-02-02,"shot","vehicle and gun",44,"M",0,"ME","True","attack","Foot","False",-70.33,44.088,"2020"
2020-02-03,"shot","gun",56,"M",1,"UT","False","other","Not fleeing","False",-111.82,40.696,"2020"
2020-02-04,"shot","meat cleaver",23,"M",1,"TX","True","other","Not fleeing","True",-97.132,33.199,"2020"
2020-02-04,"shot","gun",32,"M",0,"OK","False","attack","Foot","False",-96.418,34.875,"2020"
2020-02-04,"shot","machete",26,"M",1,"CA","True","attack","Not fleeing","False",-119.635,36.299,"2020"
2020-02-04,"shot","knife",41,"M",0,"CA","True","other","Car","False",-122.57,40.484,"2020"
2020-02-05,"shot","knife",56,"M",0,"NV","False","other","Not fleeing","False",-119.799,39.548,"2020"
2020-02-05,"shot","vehicle",33,"M",0,"KS","False","attack","Car","False",-95.669,39.05,"2020"
2020-02-06,"shot","gun",37,"M",0,"FL","False","attack","Car","False",-82.146,27.013,"2020"
2020-02-07,"shot","knife",38,"M",0,"OK","True","other","Not fleeing","False",-96.107,35.975,"2020"
2020-02-08,"shot","gun",67,"M",0,"AL","False","attack","Not fleeing","False",-86.7,33.488,"2020"
2020-02-09,"shot","gun",45,"M",0,"WA","False","attack","Foot","False",-119.126,46.218,"2020"
2020-02-09,"shot","knife",48,"M",0,"MI","False","attack","Not fleeing","False",-83.936,43.41,"2020"
2020-02-09,"shot","gun",31,"M",1,"IL","False","attack","Foot","False",-87.669,41.947,"2020"
2020-02-09,"shot","gun",47,"M",0,"GA","False","attack","Not fleeing","False",-83.721,32.647,"2020"
2020-02-10,"shot","gun",40,"M",1,"AR","False","attack","Not fleeing","False",-90.795,35.03,"2020"
2020-02-10,"shot","gun",40,"M",0,"LA","False","other","Not fleeing","False",-92.027,30.179,"2020"
2020-02-10,"shot","gun",34,"M",0,"AL","False","attack","Other","True",-86.278,34.221,"2020"
2020-02-12,"shot","gun",51,"M",0,"VA","False","attack","Not fleeing","False",-75.99,36.776,"2020"
2020-02-12,"shot","gun",33,"M",0,"MD","False","attack","Not fleeing","False",-76.549,39.322,"2020"
2020-02-13,"shot","scissors",25,"M",0,"ND","False","attack","Not fleeing","False",-102.786,46.882,"2020"
2020-02-13,"shot","gun",41,"M",0,"UT","False","other","Foot","False",-111.88,40.763,"2020"
2020-02-13,"shot","gun",19,"M",0,"TX","False","attack","Not fleeing","False",-101.829,35.227,"2020"
2020-02-13,"shot","gun",37,"M",0,"NV","False","other","Not fleeing","False",-119.716,39.538,"2020"
2020-02-14,"shot","gun",21,"M",0,"OR","False","other","Not fleeing","True",-122.775,45.005,"2020"
2020-02-14,"shot","gun",63,"M",0,"CO","True","other","Car","False",-104.823,39.885,"2020"
2020-02-14,"shot","gun",58,"M",0,"NC","False","attack","Car","False",-80.25,34.941,"2020"
2020-02-15,"shot","gun",16,"M",0,"AK","False","attack","Not fleeing","False",-149.889,61.217,"2020"
2020-02-16,"shot","vehicle",31,"M",0,"MA","False","attack","Car","False",-70.936,42.752,"2020"
2020-02-16,"shot","gun",33,"M",1,"CA","False","attack","Foot","False",-118.181,33.793,"2020"
2020-02-16,"shot","gun",40,"M",0,"FL","False","attack","Car","False",-81.458,28.135,"2020"
2020-02-16,"shot","gun",34,"M",0,"IN","False","attack","Car","False",-86.144,38.22,"2020"
2020-02-17,"shot","gun",29,"M",0,"TN","False","attack","Not fleeing","False",-82.78,36.18,"2020"
2020-02-17,"shot","gun",27,"M",0,"AZ","False","attack","Not fleeing","False",-109.946,34.129,"2020"
2020-02-18,"shot","gun",23,"M",1,"FL","False","other","Foot","False",-81.459,28.496,"2020"
2020-02-19,"shot","gun",38,"M",0,"CA","False","attack","Not fleeing","False",-122.236,40.154,"2020"
2020-02-20,"shot","gun",17,"M",1,"OH","False","attack","Not fleeing","False",-82.995,40.089,"2020"
2020-02-20,"shot","gun",75,"M",0,"GA","False","other","Not fleeing","False",-84.277,33.818,"2020"
2020-02-21,"shot","sharp object",40,"M",0,"CO","False","other","Not fleeing","False",-105.096,39.794,"2020"
2020-02-22,"shot","gun",36,"M",0,"NM","False","attack","Other","False",-107.759,32.269,"2020"
2020-02-24,"shot","gun",27,"M",0,"WI","False","other","Foot","False",-87.938,43.016,"2020"
2020-02-24,"shot","gun",28,"M",0,"NE","True","other","Not fleeing","False",-100.193,41.423,"2020"
2020-02-24,"shot","unarmed",20,"M",0,"TX","True","other","Not fleeing","False",-98.172,29.159,"2020"
2020-02-25,"shot","gun",38,"M",1,"AL","False","attack","Foot","False",-87.694,34.727,"2020"
2020-02-25,"shot","gun",39,"M",1,"LA","False","attack","Not fleeing","False",-93.764,32.437,"2020"
2020-02-25,"shot","vehicle",19,"M",1,"NY","False","attack","Car","False",-73.743,40.696,"2020"
2020-02-25,"shot","knife",23,"M",0,"ID","False","other","Car","True",-112.433,42.853,"2020"
2020-02-25,"shot","gun",16,"M",0,"TX","False","attack","Not fleeing","False",-97.68,30.663,"2020"
2020-02-25,"shot","gun",56,"M",0,"SC","False","attack","Not fleeing","False",-80.421,34,"2020"
2020-02-26,"shot","vehicle",30,"M",1,"FL","False","attack","Car","False",-82.616,27.462,"2020"
2020-02-26,"shot","gun",30,"M",0,"CO","False","other","Not fleeing","False",-104.703,40.433,"2020"
2020-02-26,"shot","gun",30,"M",0,"OK","False","attack","Car","False",-94.938,35.924,"2020"
2020-02-27,"shot","gun",36,"M",0,"MN","True","attack","Not fleeing","False",-93.264,44.66,"2020"
2020-02-28,"shot","gun",22,"M",0,"WA","False","attack","Other","False",-119.317,47.144,"2020"
2020-02-29,"shot","knife",45,"M",0,"NV","True","other","Not fleeing","True",-115.022,36.032,"2020"
2020-03-01,"shot","gun",30,"M",0,"CO","False","attack","Car","False",-104.605,38.288,"2020"
2020-03-01,"shot","gun",30,"M",0,"CA","False","other","Not fleeing","False",-118.551,34.416,"2020"
2020-03-02,"shot","toy weapon",34,"M",0,"LA","True","attack","Not fleeing","False",-93.83,32.333,"2020"
2020-03-02,"shot","BB gun",73,"M",0,"TX","False","attack","Car","False",-96.617,33.67,"2020"
2020-03-03,"shot","knife",49,"M",0,"FL","False","other","Not fleeing","False",-80.486,25.582,"2020"
2020-03-05,"shot","knife",31,"M",0,"VA","False","attack","Not fleeing","False",-77.616,37.622,"2020"
2020-03-05,"shot","gun",25,"M",1,"PA","False","attack","Not fleeing","False",-80.003,40.453,"2020"
2020-03-06,"shot","gun",24,"M",1,"OH","False","other","Not fleeing","False",-84.525,39.329,"2020"
2020-03-06,"shot","unarmed",27,"M",1,"FL","False","attack","Foot","False",-80.175,26.13,"2020"
2020-03-06,"shot","unarmed",32,"M",0,"CA","False","attack","Not fleeing","False",-119.813,36.713,"2020"
2020-03-07,"shot","vehicle",43,"M",0,"OH","False","attack","Car","False",-85.323,51.254,"2020"
2020-03-08,"shot","gun",84,"M",0,"AZ","False","attack","Not fleeing","False",-111.581,33.415,"2020"
2020-03-08,"shot","knife",29,"F",0,"CA","False","other","Not fleeing","False",-118.335,33.866,"2020"
2020-03-08,"shot","unarmed",31,"M",0,"TX","False","other","Foot","False",-95.27,30.009,"2020"
2020-03-08,"shot","gun",57,"M",0,"MN","False","other","Not fleeing","False",-94.522,46.817,"2020"
2020-03-08,"shot","unarmed",37,"M",0,"AK","False","attack","Not fleeing","False",-149.597,61.551,"2020"
2020-03-09,"shot","gun",29,"F",0,"CA","True","attack","Not fleeing","False",-119.377,36.548,"2020"
2020-03-11,"shot","gun",38,"M",0,"FL","False","attack","Car","False",-81.426,29.783,"2020"
2020-03-12,"shot","gun",21,"M",0,"MD","False","attack","Not fleeing","True",-77.206,39.057,"2020"
2020-03-12,"shot","unarmed",47,"M",1,"MO","False","undetermined","Foot","False",-94.556,39.034,"2020"
2020-03-13,"shot","unarmed",26,"F",1,"KY","False","other","Not fleeing","False",-85.817,38.148,"2020"
2020-03-13,"shot","toy weapon",41,"M",0,"AZ","False","attack","Not fleeing","False",-111.836,33.305,"2020"
2020-03-14,"shot","gun",31,"M",0,"NM","False","attack","Car","False",-105.573,36.407,"2020"
2020-03-14,"shot","gun",30,"M",0,"KY","False","attack","Foot","True",-85.857,38.134,"2020"
2020-03-14,"shot","tire iron",32,"M",0,"OR","False","attack","Not fleeing","False",-123.045,44.073,"2020"
2020-03-14,"shot","gun",20,"M",0,"CO","False","attack","Foot","False",-104.625,38.259,"2020"
2020-03-15,"shot","knife",25,"F",0,"CA","False","attack","Not fleeing","False",-118.161,33.765,"2020"
2020-03-16,"shot","gun",35,"M",1,"IA","False","attack","Not fleeing","False",-93.821,42.468,"2020"
2020-03-16,"shot","machete",58,"M",0,"TX","False","other","Not fleeing","False",-98.504,29.414,"2020"
2020-03-16,"shot","vehicle",42,"F",0,"PA","False","attack","Car","False",-76.329,40.359,"2020"
2020-03-17,"shot","gun",39,"M",1,"GA","True","attack","Foot","False",-84.376,33.789,"2020"
2020-03-18,"shot","gun",51,"M",0,"CO","False","other","Foot","False",-108.545,39.048,"2020"
2020-03-18,"shot and Tasered","knife",28,"M",1,"TX","False","attack","Foot","False",-99.753,32.453,"2020"
2020-03-19,"shot and Tasered","knife",47,"M",0,"NY","True","other","Not fleeing","False",-74.69,41.37,"2020"
2020-03-20,"shot","gun",23,"M",1,"VA","False","attack","Not fleeing","False",-75.979,36.863,"2020"
2020-03-22,"shot","toy weapon",55,"M",1,"CA","False","attack","Not fleeing","True",-121.494,38.582,"2020"
2020-03-23,"shot","pick-axe",46,"M",0,"TX","False","attack","Not fleeing","False",-98.583,29.426,"2020"
2020-03-23,"shot","gun",50,"M",0,"CA","False","attack","Not fleeing","False",-118.186,35.05,"2020"
2020-03-24,"shot","gun",34,"M",0,"NY","True","attack","Not fleeing","False",-73.937,42.807,"2020"
2020-03-24,"shot","vehicle",32,"F",0,"WA","False","attack","Car","False",-122.958,47.333,"2020"
2020-03-24,"shot","gun",45,"M",0,"NC","False","attack","Car","False",-80.383,36.03,"2020"
2020-03-24,"shot","gun",31,"M",0,"TX","False","attack","Car","False",-106.363,31.794,"2020"
2020-03-25,"shot","gun",19,"M",0,"NV","False","attack","Not fleeing","True",-115.973,36.125,"2020"
2020-03-26,"shot","gun",55,"F",0,"FL","False","attack","Not fleeing","False",-81.066,29.306,"2020"
2020-03-26,"shot","unarmed",32,"M",0,"NC","False","other","Car","False",-80.401,35.752,"2020"
2020-03-30,"shot","gun",38,"M",1,"MD","False","attack","Not fleeing","True",-76.587,39.288,"2020"
2020-03-31,"shot","sword",37,"M",0,"CA","False","other","Not fleeing","False",-117.737,34.061,"2020"
2020-03-31,"shot","shovel",52,"M",0,"NM","True","other","Not fleeing","False",-106.643,35.075,"2020"
2020-03-31,"shot","gun",29,"M",0,"NC","False","attack","Not fleeing","False",-82.549,35.596,"2020"
2020-04-01,"shot","gun and vehicle",19,"M",0,"MS","False","attack","Car","False",-88.408,33.502,"2020"
2020-04-02,"shot","Taser",30,"M",0,"AZ","False","attack","Other","False",-111.823,33.408,"2020"
